1106421459,574
-635442388907659000,000
1,000
0,054
-0,682
2282050747,250
1,201
-3197930652,529
2488035810,702
-2161314355189010000,000
1305293465843700000,000
∞
-1,201
525840508,175
2123146419809960000,000
-1420078398,708
-904443267,867
-273793629,669
36746846041527800,000
-3532638899501530000,000
0,507
-0,078
1051458536,094
-232518890,300
2760362075,516
1611294541,873
1403826968,965
98710822,280
393108940165501000,000
-1553230905808370000,000
-0,836
3373079724,964
135153565234243000,000
-854439643,472
-2883552589,074
788173670462811000,000
140931118218065000,000
-2014742276,311
157566955,482
592040623280002000,000
150189807099354000,000
-406376350,633
1231716788,944
1021861667,440
-2153336743,431
1,227
2609991513,552
-444640611,679
0,728
-667713275641652000,000
-1589858044,375
∞
-1,217
0,086
-169978374,014
-2,108
4065131317,147
-2324961490,142
2074522594,786
487130649,407
2,263
0,000
-935827985591971000,000
1672679209,575
0,627
-1084901632,530
-2915982338,448
-4547262100293210,000
43183459,486
-1124276233,190
∞
∞
∞
323652965061401000,000
1375523221,237
663962450415925000,000
0,000
∞
∞
∞
1074852512133910000,000
-2,401
259355531896370000,000
3240549050,015
64490210,712
-244616307854072000,000
345597380912217000,000
-1992720488,364
-1669951988,049
0,380
-1,504
1326538928,627
11,737
-1635697837,173
2809646577,988
-716954164395336000,000
0,783
0,660
∞
450711845,368
-959331253,857
403799458,675
962181808453508000,000
76,326
0,886
382451168,502
0,827
2104725010523240,000
181727882062233000,000
2386744788254170000,000
-0,800
1983791544,742
-57,747
0,000
2391260639,500
-686050275,662
-192803605,088
780067848,801
-1510289685,193
-1,834
-0,453
-678300131414077000,000
-2616777534370020000,000
2,890
-732279464629929000,000
276066057,804
-1096383243,510
544038544,127
-3067616335,187
559870265,534
-1777378272,816
-2,261
-290955792,981
-0,133
-577861984,165
0,000
-1209137673934060000,000
∞
2051302745,635
-3212561516,999
3244407053,869
1,959
-1629777971735370000,000
-1229637791,787
-564966264,901
-2921609119,478
0,678
-1719679837154440000,000
∞
1274536399,561
-1,045
-373002616,332
1758067171,821
-2072837428124780000,000
0,388
0,403
3892288888,569
-930300748,798
1,270
-3,494
0,000
916480245,031
31,401
-187367577,436
-1034680473,132
914386977,080
2035969093,028
-670138028,279
-1,911
-614322932,828
0,000
∞
-0,692
630371929,497
11,451
1,085
-1757892174,478
-878183153,753
-591816488,392
-1057008129,150
-1449840978,501
∞
713082150,105
2050425672132430,000
-984778501,947
-1,358
59144250908125700,000
14054403438613300,000
1515110686,483
-1599912619,084
∞
102556600141490000,000
0,900
4032097471,365
2246149491999860000,000
300857037,959
-2988659484,354
-540761217,143
-1240855391,085
-1,244
-0,538
-871672720,685
∞
-1145849769,137
-444152474408349000,000
-0,248
1026097638,668
-540390171,776
-2122723913,505
1292389753704550000,000
-1581465751709510000,000
405795270,964
-422262473,365
2630686544,643
-3313741400,900
4,651
-2544211035399860000,000
1295865267,348
∞
-1,159
-1,509
∞
-0,920
2380693804,560
0,715
4088583,798
0,522
-1,370
0,000
492139731,411
-192069999837583000,000
-1725571663,772
1,126
0,839
2055334984617020000,000
1,070
-466082616611263000,000
-1679846416169530000,000
-895693888,662
1,174
-2074397759,856
1181072362259910000,000
2968699420111710000,000
2207839421,080
835271773223506000,000
151333943694401000,000
1675670314,307
-713691911,761
2500846744,228
0,586
0,947
1166270741,989
0,000
-0,524
1,163
2541172944608470000,000
-3914490892836890000,000
1197169073,926
-131796893,948
0,000
2708437889986030000,000
4,581
0,000
1,944
-580238571,714
0,000
-1124199327,940
765624708,477
2226792499,807
703559100,838
-270989480,526
0,312
-2832742332,785
-2969446961093620000,000
-0,820
2709722796935010000,000
6817851639038920,000
-1,229
-0,351
-1056245255362970000,000
-535307767381222000,000
6,371
-1031866681793730000,000
-3688645780,369
2896764706,900
568099928288984000,000
132124595287651000,000
-784105420301493000,000
1746214331,857
2,117
0,000
0,000
-942466905,282
-0,731
-2733721534,559
1500014269,447
-0,633
-168182801707250000,000
-3,895
-103136218005845000,000
∞
386590836261418000,000
-304863440341054000,000
0,000
-4,922
1317744527736470000,000
-2537288533,307
585071523,518
-1448450265,591
154216593086078000,000
439318172908751000,000
∞
-1387153889,712
-340902663342241000,000
-0,846
-1179791433559810000,000
-1,772
∞
0,000
0,864
2,623
0,000
1126521529,946
2063901773,319
-1041450105,212
1218223024,490
134414093,513
∞
-547690893,004
1622845971822790000,000
0,000
-405675174770773000,000
679327766,287
1,028
-1,983
3736943320,932
0,000
-1267515840,211
4160638,309
2645864077,359
-241578791256689000,000
-203872533,024
754670340,736
-1025269298989440000,000
-1101581989996550000,000
∞
-0,129
1910116234787790000,000
793045535467630000,000
-265888367375385000,000
1427796556,082
-3,024
-34,839
-1414378843,070
0,000
-0,927
0,060
-1010679543379390000,000
-2410354016274480000,000
-1002522242504010000,000
1,561
2768193426980740000,000
1779445696605120000,000
-466102341,923
-1124760875,062
1516790819,778
-1,930
-0,207
-1897588657,938
-0,741
∞
-2,513
637794086352879000,000
1895868645,018
-977425566,443
-1479295062,172
-961973499,973
172959026,986
-728613033,953
∞
2817681391,840
-164848001162732000,000
1,000
-1642291806,162
-400833324,391
-1717271100,890
-0,082
3348676478,472
3237448597,869
0,974
16,252
1,349
0,000
-0,654
0,323
-1292202504,484
1294430167,480
332187482131080000,000
1376411296,761
0,695
0,135
∞
-177003109,753
30707251296679900,000
3757282737642590000,000
895442725,584
-2340767349,616
-120983085386405000,000
739439052,097
-0,907
0,000
-975083478425837000,000
-1222232103,294
625896738,847
-516189238327436000,000
115003441933954000,000
0,781
2310771316,619
0,000
0,365
0,000
967142171,234
1636872695,219
999382060,716
1,708
∞
619064497,195
0,000
1711862340849840000,000
-1478836114,453
-3093140927,000
1,119
193084841,335
9450622,613
446622981,080
-328347739,385
-2431663048,771
-827141200,013
0,000
233273911,046
2,448
2763230546428660000,000
-1566220401,477
-523950034,817
193164381023793000,000
∞
0,000
280215552,620
-5,479
-1007889839,021
1,566
-1,010
-1,646
-1763062575,620
-3,273
4,835
1493313612,605
0,000
∞
-144614083747376000,000
-2938342311,612
-1743556264071990000,000
0,954
-24418378151328400,000
6,044
1687718545,253
460411818,346
498682214,284
-0,619
-0,021
∞
1561653518119300000,000
-1293709419,665
∞
3165637581,172
2,407
-154051154036259000,000
-1,003
2296248464,647
-2218125619,702
0,000
∞
-3,886
-3278851714375850000,000
-1423083513,364
220936728,455
754883419,439
3,030
2419171406484040000,000
-1173842123511270000,000
148149425,026
0,000
0,677
-1566135417,852
667704340,294
0,000
-2604019078564390000,000
-1711451132,021
367557855,884
959869481,680
0,656
1407057811,627
-620936141439703000,000
-1797059326,946
-22299811804488800,000
1693923240,657
290036106592194000,000
-2215581781,204
1413758729,123
-0,651
1,488
-2918162773838620000,000
-3508746563,656
696116096090766000,000
-39362592159108600,000
3229595863,721
-1862220525,669
14665235017796700,000
-438986368306687000,000
2154170181,035
1205872121220490000,000
1584927148,599
-2173071213039950000,000
3060926614,553
67909578612226400,000
0,000
1306109152,269
20803301,653
-4,804
1,448
0,000
-1812420871,899
-0,246
-304448726,711
∞
230295079,622
1123497355,134
-1,451
-3,978
-2685112556,702
-2591209956,717
0,000
1020336852110290000,000
911648471,032
1216832495569950000,000
0,582
-2094802689,473
-2426764172,441
0,402
1490136164,905
-0,711
0,000
-0,399
-584036392413002000,000
2,201
-2940791841,890
-1,136
-2049515561,320
0,637
-3076300957,463
-5,257
-3101153712625480000,000
0,000
-960706065,027
-1989171708293800000,000
452062709,842
4194691716,118
0,000
3888933024,170
386050450,151
459666356,075
3288063092823890000,000
-2339686021,348
4,141
37762642,529
-2,432
-1,137
590821816,674
954665498,440
-355671181821732000,000
949222249,775
1,947
-0,385
208355567006380000,000
-1,570
-1111426199804530000,000
-344839506317383000,000
0,000
-1842120162,215
-2573059804,551
0,032
1943069809842610000,000
770155226331799000,000
-1199755287,952
47683797,848
0,000
-3768668415,947
59378144789360600,000
-870142311093022000,000
-186377686056738000,000
0,000
0,655
459036331,784
497886860460413000,000
0,000
700878529967299000,000
1762978088,292
-249868118,712
0,000
20451053,274
-1593433529,189
-624455153,293
∞
-0,759
0,348
574176010720934000,000
0,000
-783166685,491
0,000
1756754230,423
∞
0,000
0,690
-377986153588900000,000
7789549,948
0,006
-1104412825,669
3279902802,169
3513163713754490000,000
-321474116709785000,000
3428516505,264
710009267,350
0,574
-1621974711,905
1339157409,927
-0,400
-1871728435,720
-288715489,581
2161010581,656
-1,204
-0,392
-3770266232,805
-2508842621630560000,000
-1291382757,115
-6,387
-0,563
1730101628325570000,000
0,093
-4,583
-1816401273,432
1695072837,450
1155188067844320000,000
-0,076
0,053
0,755
2,078
-227371735072686000,000
-2130801912,878
-1251252533504280000,000
2821392100,357
-0,932
-975172274,681
0,000
822268412533110000,000
-782089238,025
-200753084297213000,000
∞
353397191779006000,000
3146110879,419
861980656,798
-3240720483,730
-557241085,508
1,032
-1,173
-1,508
0,000
194037302,129
0,716
32,921
2,045
1528898589724140000,000
-2439843650,993
3208622883,554
1966515966,476
706462642890868000,000
0,000
-35373441380421600,000
-1610019194,845
2414097605,344
-1,107
4691560365527110,000
-1241052813,526
-2269380486,534
679858318,242
-3,555
-499650282,247
117038085271671000,000
-613946658,352
-3,268
-1086280721,718
1824833413,113
∞
∞
-1248021665,340
-199671102062465000,000
-1257408075634100000,000
0,748
533127681163534000,000
-119986842543697000,000
1041543340260380000,000
∞
-198052233,158
-505405725465207000,000
-1136424656,719
3301613419,809
-454602892243057000,000
0,000
-539021517257314000,000
∞
324719463,815
∞
0,347
∞
4039999161,269
1570896854385120000,000
0,000
151008607,614
-466709451,536
30,068
581213741,511
-39081357,714
4,069
0,000
12,213
1196102279690430000,000
∞
-0,237
-2506514860988000000,000
-2888726788,192
3,381
-1510321394,175
-0,230
-0,972
-227986492,585
2520619627,209
0,000
∞
2273217325,425
∞
-265111963357987000,000
∞
0,703
-2803914863,319
1742631760711070000,000
-409541135,460
21984844493785800,000
0,000
117872084295491000,000
-910018601,412
-7521876885689450,000
-1796045205849500000,000
0,000
0,000
-2167193997,081
538849964,871
∞
110,874
3720050772,559
1,793
545818776983041000,000
-556507458,344
∞
0,000
-642725715482395000,000
∞
3036791913,088
1,810
0,870
0,144
-1515953642,471
1722085083570820000,000
-8,431
-781370067005898000,000
-28246394476708200,000
0,000
-2171705730,393
-762768335,410
-2927325409152060000,000
0,000
0,000
-2,091
359511553,715
2273610736,774
-4,784
34046855,692
0,000
-0,415
∞
-1125050398122950000,000
-2170265679,594
0,000
∞
-0,742
675543802446089000,000
866391232,603
-3267113121,622
4068206073,306
0,000
3,733
1362912294,986
2034320117,858
2080660467,061
-585305132768926000,000
331920340476910000,000
2970785822,894
∞
-1,790
0,000
-412266124,987
30945590,889
-1031412042,349
746470453324928000,000
2086764684,380
1638020243,505
-51,502
3,887
-8868741,917
-1849163221,919
-571289729,606
-475431195005575000,000
0,926
375503459,439
2565201358541100000,000
1610622049,418
-3248919957,517
-697946879,318
-2302364254311850000,000
0,000
-869148678578992000,000
-109897254367860000,000
∞
1911838969,284
0,110
-2139744606,318
472752839064818000,000
-646886418,917
-6,327
-822,185
0,716
1,295
1821022197,619
-727495885398101000,000
-1899642620,118
-2617312854,864
-2979343595,954
105816503,735
-1553009532284280000,000
1614009704825770000,000
705571401,911
-1978489401,228
-1,374
-1509845450,328
∞
716333592,272
0,454
-2,702
2539479274,512
2412941196,227
-0,173
669733539,896
1,031
-386031815,385
-2666624871,179
3847830606177210000,000
-1178162544689730000,000
0,602
729066467,029
-976219796840726000,000
1,791
-13,889
-339723453,350
0,000
-6,313
-36,626
1768640426367020000,000
1901676429732650000,000
0,000
-2423101930,978
0,224
∞
-1808291733,303
-165877333,157
-270336723,719
1509327581,494
-2,141
∞
1317956522665400000,000
1383294925729360000,000
-830747862,904
345348311,586
-777905245,381
1,427
2,057
-0,109
1062348258,832
-1798565048,558
165152575161198000,000
-1,874
1,652
∞
0,000
-0,031
∞
489989971,579
0,000
655064045,009
-1774604182,750
500156254,013
411294910,386
11,380
1214713800438440000,000
-0,457
768725156,911
1,586
-869827264411668000,000
0,178
0,000
0,000
-0,804
-1225602692284500000,000
-1,053
3176448793,838
862915862,952
3170635935,659
817075185127442000,000
-558822054,998
0,000
0,957
-1805689159,263
-242537142,935
-386311046045195000,000
-1085581747466700000,000
0,513
-590379340,122
-234989030,506
-1069212756,666
2301092647118000000,000
1307830659,265
-3088441428,796
-0,395
2,663
1388234964139400000,000
-2701050803,124
-0,869
-1716887027,384
-1,663
-1434643315653440000,000
-3795240135889600000,000
1706811172,703
2,105
-2059740503433000000,000
-2,817
520938531070418000,000
1601011732,509
∞
3120190252,314
-1,282
2,858
-1185417178,549
1652743219,507
-77174137487783800,000
3705644250,702
-230936747734615000,000
539437023,320
86840450879661700,000
1090078281,437
-196149885,904
∞
-485075733968763000,000
402068711326054000,000
2002589091,285
0,837
0,000
0,428
361753214,077
1080726337,222
700732158,525
-19,278
3892357758,116
-1011203348,871
-2547356516843590000,000
-0,544
-87606094236144800,000
-714940923,839
1339066779,543
2,010
-1,158
-0,847
-0,304
1165075201,266
2599626308588370000,000
-2547770984,419
2876709217,995
-779090048767872000,000
-540490366,776
-291901234,698
-1,361
649603680,629
2989659423,940
0,000
1300486842,151
275420322,649
-671923963365765000,000
390506503249352000,000
288721493,986
1353290246,542
-64,445
-7719885861408930,000
∞
3428402169821720000,000
3276421754432130000,000
-2879291155,239
0,824
∞
1165005547,865
-2,598
2004305491,537
∞
14351628,435
-3031395248902120000,000
40908854173441000,000
∞
-2,053
491665379299106000,000
-2,703
-2031953552343630000,000
1139609810,125
-1,429
0,904
1934316066,025
-1,236
662466834329915000,000
-0,331
906816120609921000,000
-1930009701,529
640498500093896000,000
2588463662,056
343738235,824
3,677
-611011016,026
718513449,634
0,000
28654578,840
-3068563525,000
-13941021877807800,000
-1392338178938650000,000
-0,690
-1861130683,409
1572596905,785
∞
0,234
267917003,364
-2064683720,056
0,000
-1535285553,474
-2185859580,617
-1739302928478590000,000
0,000
0,000
-1387403535,218
0,000
1364441783,826
-1,059
6983817827667480,000
∞
767765178,254
-1336560860653780000,000
1,151
771216443,156
∞
-1092829519,679
-581128632,677
-925008425620446000,000
533860688936390000,000
-2,708
1,699
2512367350,714
-695775826,502
2050915127774540000,000
-1976901562368980000,000
-0,570
-2008577162282700000,000
-7,106
0,468
0,000
-859758302,985
854455783375275000,000
-152458351,894
2599395101,220
0,000
-120604762,103
-937627318,638
1001657649042490000,000
∞
2501576220,498
460193686759480000,000
2,870
-0,124
1686757573296270000,000
∞
-1,310
-1,270
0,000
-541898262,556
-875559367,599
-3105893466,713
326835198,715
0,514
-307471576,144
∞
-548040240,248
1398953089,933
3129837874,633
-2438060676020730000,000
210391046525007000,000
585787013,381
1,330
5,477
6,325
-1277720758,440
-259615034202932000,000
0,600
-1865176755,869
-0,137
∞
-0,730
1,931
-763400554,536
0,000
0,879
2763073802,951
1,351
1087904032,221
-77132904,178
-3706269805,559
-2615271863,250
1,673
846743699,778
-604481827687800000,000
17133007919251600,000
2888171009,766
125491734782997000,000
-1371021839,183
-1775006513965140000,000
-1243015620,476
-1164935719926000000,000
∞
949009485,482
-757054984,864
601895766127297000,000
-1,537
1954331162,174
-1643297149,597
-850168275,422
-118562780,377
0,000
-2,413
1,000
-1629974555,644
4,143
1325048934410710000,000
-0,256
0,129
-3900427394,315
-0,202
∞
0,317
-940785099180079000,000
881797606,411
2384388358,903
-2647203060135790000,000
2593042333,005
769885754,476
-309942795922916000,000
0,299
-1083810158853620000,000
4,652
0,552
942973793,837
1097039741,293
0,132
197113078551702000,000
-0,040
2001635573057090000,000
-58909672,014
-1015435619198360000,000
∞
-90509923910807200,000
0,438
-458105982,710
4194761024,221
468410008520581000,000
-1,777
35,685
-1,524
1,297
-686508881,365
0,259
0,804
805181014643289000,000
49200169400128200,000
0,697
53020438364456900,000
-169592926212228000,000
-0,990
3299153700,202
-1204032616597300000,000
-176195299,103
-93327540,420
1533171565,821
1,000
-621843351480518000,000
∞
-2595156574,042
-1777463674,055
2432854872637860000,000
1,349
-1,736
25736854,661
-2352987461,927
-581312332,323
1698161559614060000,000
-1415638095,889
-304987202777312000,000
-778556592,799
-4,487
-1980680496225690000,000
-505705508,619
0,000
-2071626378,278
0,000
0,000
895609187,562
-313802311826357000,000
69169883814875100,000
-46295525088564500,000
-4,233
-0,431
-1433063596,071
1514152510,145
-621039674,340
-20,888
0,000
-3224626186,456
0,243
1308775456,721
197928592,555
∞
-1233548835,291
1272343613,045
-1486565319,241
-2,873
175269269996899000,000
-536041089061986000,000
1647567853982630000,000
0,000
-269007304908442000,000
-969649481,589
0,998
2,266
-1833218851540630000,000
-1,409
-1,713
0,000
-3139914072906860000,000
-25242219001727200,000
625232853175520000,000
-2986915566,923
2388716808,510
1303706396801020000,000
-1117149408,553
-1,139
0,389
0,674
45332101225454400,000
1684243770,746
-549077607382692000,000
2153570930509590000,000
1,565
0,000
117117877130398000,000
211269479,021
0,000
-0,248
2004580973,754
2254044613,594
-1,784
-0,794
-1,123
-128948992,278
394043382,017
-1229886791,035
0,566
-3148972976,852
-11872400647833600,000
-846403926,015
0,000
-3859952572551260000,000
2451423347859720000,000
-2791439990,062
-3298062729,143
-1,353
0,974
-409816812,241
2683029163,319
-407512900,218
-376963555460620000,000
1,032
317277526518294000,000
0,000
2296656540,327
-1,480
-1,168
1,651
-3023975542,403
-1255556109,969
-1586668504,731
-0,789
∞
1583880029,851
-2436195748527690000,000
-1420357569142870000,000
-448857571,282
-3,491
51944561644046500,000
665195032,272
-202,534
2656189749,132
0,000
-277582574,750
-1,240
-1163162529499120000,000
-167836918596493000,000
0,906
2259499308083110000,000
-129993336,264
0,000
417545823823859000,000
-1,172
2008757020130960000,000
-2255050284,281
-67,633
-782938404,136
-1464176354032320000,000
∞
649568385864506000,000
-1144480500,590
-1,324
0,177
-12915661828826700,000
3594642943413720000,000
-61335703,229
-2254731446,346
-2100439653892930000,000
0,747
74614905765835100,000
-3496467032393800000,000
-1216678322,015
-2669876239420030000,000
-2,534
-169698412,187
3,911
-0,942
-3031510178,280
-1015493381728290000,000
2117816200870220000,000
-218939398,100
-109188470006625000,000
-2284025147362660000,000
523339694,273
-260743618672538000,000
-0,584
-0,472
353569893,732
1,975
-1,389
2031477281,446
-947631062,282
1433118374,006
∞
-151109169,803
-35,367
-2594664244,236
-1255626573,932
73851894890674100,000
